Booking ID,Booking Date,Booking Channel,Loyalty Level,Status,Stay Date,Number of nights,Room Rate,Revenue,How far away?,How far away bucket,Day Name,Day of Week
RES013702,9-Aug-24,GDS,4.Essential,Cancelled,11-Oct-24,1,135.77,135.77,63,4. More than 4 weeks,Friday,5
RES013792,27-Sep-24,GDS,5.Preferred,Cancelled,30-Oct-24,1,184.36,184.36,33,4. More than 4 weeks,Wednesday,3
RES013811,9-Aug-24,GDS,2.Elite,Cancelled,13-Sep-24,1,198.79,198.79,35,4. More than 4 weeks,Friday,5
RES013891,13-Sep-24,GDS,2.Elite,Cancelled,19-Sep-24,1,143.37,143.37,6,1. Before a week,Thursday,4
RES013893,15-Jul-24,GDS,2.Elite,Cancelled,6-Sep-24,1,213.73,213.73,53,4. More than 4 weeks,Friday,5
RES013944,9-Jul-24,GDS,3.Premier,Cancelled,2-Oct-24,1,158.77,158.77,85,4. More than 4 weeks,Wednesday,3
RES014013,19-Sep-24,GDS,5.Preferred,Cancelled,31-Oct-24,1,174.84,174.84,42,4. More than 4 weeks,Thursday,4
RES014020,17-Aug-24,GDS,5.Preferred,Cancelled,5-Sep-24,1,228.38,228.38,19,3. Before 4 weeks,Thursday,4
RES014023,21-Oct-24,GDS,1.Iconic,Cancelled,2-Nov-24,1,138.24,138.24,12,2. Before 2 weeks,Saturday,6
RES014068,21-Sep-24,GDS,2.Elite,Cancelled,22-Oct-24,1,210.82,210.82,31,4. More than 4 weeks,Tuesday,2
RES014111,4-Aug-24,GDS,4.Essential,Cancelled,13-Sep-24,1,122.88,122.88,40,4. More than 4 weeks,Friday,5
RES014130,26-Aug-24,GDS,4.Essential,Cancelled,27-Oct-24,1,133.35,133.35,62,4. More than 4 weeks,Sunday,0
RES014348,2-Oct-24,GDS,4.Essential,Cancelled,23-Oct-24,1,154.67,154.67,21,3. Before 4 weeks,Wednesday,3
RES014422,7-Oct-24,GDS,5.Preferred,Cancelled,27-Oct-24,1,173.54,173.54,20,3. Before 4 weeks,Sunday,0
RES014459,4-Oct-24,GDS,2.Elite,Cancelled,6-Oct-24,1,100.97,100.97,2,1. Before a week,Sunday,0
RES014476,2-Aug-24,GDS,5.Preferred,Cancelled,10-Sep-24,1,82.6,82.6,39,4. More than 4 weeks,Tuesday,2
RES014498,9-Oct-24,GDS,3.Premier,Cancelled,25-Oct-24,1,180.48,180.48,16,3. Before 4 weeks,Friday,5
RES014621,4-Sep-24,GDS,6.Select,Cancelled,27-Sep-24,1,112.65,112.65,23,3. Before 4 weeks,Friday,5
RES014665,21-Oct-24,GDS,6.Select,Cancelled,24-Oct-24,1,82.6,82.6,3,1. Before a week,Thursday,4
RES014667,2-Oct-24,GDS,4.Essential,Cancelled,15-Oct-24,1,179.88,179.88,13,2. Before 2 weeks,Tuesday,2
RES014710,9-Sep-24,GDS,4.Essential,Cancelled,18-Sep-24,1,259.85,259.85,9,2. Before 2 weeks,Wednesday,3
RES014714,14-Aug-24,GDS,5.Preferred,Cancelled,15-Oct-24,1,274.38,274.38,62,4. More than 4 weeks,Tuesday,2
RES009754,9-Sep-24,Velora.com,2.Elite,Cancelled,14-Oct-24,1,148.89,148.89,35,4. More than 4 weeks,Monday,1
RES009760,31-Aug-24,Velora.com,5.Preferred,Cancelled,5-Oct-24,1,158.79,158.79,35,4. More than 4 weeks,Saturday,6
RES009776,26-Sep-24,Velora.com,4.Essential,Cancelled,30-Sep-24,1,129.61,129.61,4,1. Before a week,Monday,1
RES009819,2-Sep-24,Velora.com,4.Essential,Cancelled,2-Nov-24,1,137.35,137.35,61,4. More than 4 weeks,Saturday,6
RES009825,1-Oct-24,Velora.com,3.Premier,Cancelled,14-Oct-24,1,249.45,249.45,13,2. Before 2 weeks,Monday,1
RES009828,29-Jul-24,Velora.com,3.Premier,Cancelled,21-Sep-24,1,154.64,154.64,54,4. More than 4 weeks,Saturday,6
RES009841,29-Aug-24,Velora.com,3.Premier,Cancelled,15-Sep-24,1,168.32,168.32,17,3. Before 4 weeks,Sunday,0
RES009891,4-Feb-24,Velora.com,2.Elite,Cancelled,15-Oct-24,1,34.25,34.25,254,4. More than 4 weeks,Tuesday,2
RES009892,12-Aug-24,Velora.com,3.Premier,Cancelled,23-Sep-24,1,198.66,198.66,42,4. More than 4 weeks,Monday,1
RES009975,9-Oct-24,Velora.com,3.Premier,Cancelled,17-Oct-24,1,206.19,206.19,8,2. Before 2 weeks,Thursday,4
RES010014,11-Aug-24,Velora.com,5.Preferred,Cancelled,29-Sep-24,1,341.81,341.81,49,4. More than 4 weeks,Sunday,0
RES010015,19-Jun-24,Velora.com,3.Premier,Cancelled,11-Sep-24,1,112.14,112.14,84,4. More than 4 weeks,Wednesday,3
RES010075,15-Jul-24,Velora.com,3.Premier,Cancelled,10-Oct-24,1,247.95,247.95,87,4. More than 4 weeks,Thursday,4
RES010085,27-Sep-24,Velora.com,5.Preferred,Cancelled,18-Oct-24,1,126.34,126.34,21,3. Before 4 weeks,Friday,5
RES010092,26-Jul-24,Velora.com,4.Essential,Cancelled,26-Sep-24,1,194.82,194.82,62,4. More than 4 weeks,Thursday,4
RES010097,25-Aug-24,Velora.com,5.Preferred,Cancelled,5-Oct-24,1,142.01,142.01,41,4. More than 4 weeks,Saturday,6
RES010098,22-Aug-24,Velora.com,5.Preferred,Cancelled,1-Oct-24,1,241.54,241.54,40,4. More than 4 weeks,Tuesday,2
RES010127,13-Aug-24,Velora.com,2.Elite,Cancelled,4-Sep-24,1,144.28,144.28,22,3. Before 4 weeks,Wednesday,3
RES010174,12-Oct-24,Velora.com,6.Select,Cancelled,17-Oct-24,1,268.83,268.83,5,1. Before a week,Thursday,4
RES010199,3-Sep-24,Velora.com,4.Essential,Cancelled,16-Sep-24,1,192.75,192.75,13,2. Before 2 weeks,Monday,1
RES010230,20-Sep-24,Velora.com,5.Preferred,Cancelled,19-Oct-24,1,171.68,171.68,29,4. More than 4 weeks,Saturday,6
RES010248,6-Sep-24,Velora.com,1.Iconic,Cancelled,19-Oct-24,1,112.05,112.05,43,4. More than 4 weeks,Saturday,6
RES010328,2-Oct-24,Velora.com,3.Premier,Cancelled,8-Oct-24,1,114.7,114.7,6,1. Before a week,Tuesday,2
RES010353,15-Jun-24,Velora.com,3.Premier,Cancelled,13-Sep-24,1,219.46,219.46,90,4. More than 4 weeks,Friday,5
RES010367,28-Aug-24,Velora.com,3.Premier,Cancelled,3-Sep-24,1,177.09,177.09,6,1. Before a week,Tuesday,2
RES010409,8-Sep-24,Velora.com,4.Essential,Cancelled,4-Oct-24,1,162.43,162.43,26,3. Before 4 weeks,Friday,5
RES010437,25-Oct-24,Velora.com,4.Essential,Cancelled,30-Oct-24,1,167.08,167.08,5,1. Before a week,Wednesday,3
RES010448,10-Sep-24,Velora.com,3.Premier,Cancelled,23-Sep-24,1,35.73,35.73,13,2. Before 2 weeks,Monday,1
RES010450,22-Sep-24,Velora.com,4.Essential,Cancelled,8-Oct-24,1,141.68,141.68,16,3. Before 4 weeks,Tuesday,2
RES010453,25-Aug-24,Velora.com,2.Elite,Cancelled,1-Oct-24,1,178.59,178.59,37,4. More than 4 weeks,Tuesday,2
RES010456,11-Aug-24,Velora.com,3.Premier,Cancelled,20-Sep-24,1,33.81,33.81,40,4. More than 4 weeks,Friday,5
RES010462,9-Oct-24,Velora.com,1.Iconic,Cancelled,14-Oct-24,1,112.85,112.85,5,1. Before a week,Monday,1
RES010489,15-Oct-24,Velora.com,5.Preferred,Cancelled,24-Oct-24,1,168.67,168.67,9,2. Before 2 weeks,Thursday,4
RES010494,4-Jun-24,Velora.com,5.Preferred,Cancelled,3-Sep-24,1,183.2,183.2,91,4. More than 4 weeks,Tuesday,2
RES010501,24-Sep-24,Velora.com,5.Preferred,Cancelled,15-Oct-24,1,84.25,84.25,21,3. Before 4 weeks,Tuesday,2
RES010560,23-Jul-24,Velora.com,2.Elite,Cancelled,28-Oct-24,1,168.62,168.62,97,4. More than 4 weeks,Monday,1
RES010569,13-Oct-24,Velora.com,1.Iconic,Cancelled,15-Oct-24,1,106.91,106.91,2,1. Before a week,Tuesday,2
RES010595,27-Aug-24,Velora.com,2.Elite,Cancelled,27-Sep-24,1,119.27,119.27,31,4. More than 4 weeks,Friday,5
RES010613,16-Sep-24,Velora.com,3.Premier,Cancelled,28-Sep-24,1,168.45,168.45,12,2. Before 2 weeks,Saturday,6
RES010619,7-Oct-24,Velora.com,5.Preferred,Cancelled,26-Oct-24,1,34.25,34.25,19,3. Before 4 weeks,Saturday,6
RES010642,5-Sep-24,Velora.com,4.Essential,Cancelled,19-Oct-24,1,93.45,93.45,44,4. More than 4 weeks,Saturday,6
RES010648,16-Jul-24,Velora.com,4.Essential,Cancelled,14-Sep-24,1,253.32,253.32,60,4. More than 4 weeks,Saturday,6
RES010776,20-Aug-24,Velora.com,5.Preferred,Cancelled,15-Oct-24,1,198.53,198.53,56,4. More than 4 weeks,Tuesday,2
RES010800,21-Sep-24,Velora.com,4.Essential,Cancelled,4-Oct-24,1,179.84,179.84,13,2. Before 2 weeks,Friday,5
RES010821,15-Sep-24,Velora.com,5.Preferred,Cancelled,21-Sep-24,1,177.04,177.04,6,1. Before a week,Saturday,6
RES010851,25-Apr-24,Velora.com,2.Elite,Cancelled,19-Sep-24,1,300.68,300.68,147,4. More than 4 weeks,Thursday,4
RES010869,18-Sep-24,Velora.com,6.Select,Cancelled,21-Oct-24,1,317.75,317.75,33,4. More than 4 weeks,Monday,1
RES010938,25-Feb-24,Velora.com,3.Premier,Cancelled,9-Sep-24,1,109.09,109.09,197,4. More than 4 weeks,Monday,1
RES010948,13-Aug-24,Velora.com,6.Select,Cancelled,13-Sep-24,1,257.5,257.5,31,4. More than 4 weeks,Friday,5
RES011002,23-Sep-24,Velora.com,4.Essential,Cancelled,11-Oct-24,1,131.62,131.62,18,3. Before 4 weeks,Friday,5
RES011008,2-Aug-24,Velora.com,3.Premier,Cancelled,1-Oct-24,1,34.25,34.25,60,4. More than 4 weeks,Tuesday,2
RES011019,11-Oct-24,Velora.com,4.Essential,Cancelled,22-Oct-24,1,145.45,145.45,11,2. Before 2 weeks,Tuesday,2
RES011021,3-Sep-24,Velora.com,4.Essential,Cancelled,26-Oct-24,1,150.59,150.59,53,4. More than 4 weeks,Saturday,6
RES011082,1-Oct-24,Velora.com,4.Essential,Cancelled,2-Oct-24,1,154.21,154.21,1,1. Before a week,Wednesday,3
RES011095,3-Sep-24,Velora.com,3.Premier,Cancelled,17-Sep-24,1,217.04,217.04,14,2. Before 2 weeks,Tuesday,2
RES011117,11-May-24,Velora.com,4.Essential,Cancelled,4-Sep-24,1,264.67,264.67,116,4. More than 4 weeks,Wednesday,3
RES011153,27-Aug-24,Velora.com,5.Preferred,Cancelled,2-Oct-24,1,170.81,170.81,36,4. More than 4 weeks,Wednesday,3
RES011168,16-Jun-24,Velora.com,3.Premier,Cancelled,23-Sep-24,1,34.25,34.25,99,4. More than 4 weeks,Monday,1
RES011180,6-Oct-24,Velora.com,6.Select,Cancelled,10-Oct-24,1,186.49,186.49,4,1. Before a week,Thursday,4
RES011244,9-Sep-24,Velora.com,1.Iconic,Cancelled,5-Oct-24,1,169.46,169.46,26,3. Before 4 weeks,Saturday,6
RES011258,1-Sep-24,Velora.com,2.Elite,Cancelled,25-Sep-24,1,34.25,34.25,24,3. Before 4 weeks,Wednesday,3
RES011282,8-Aug-24,Velora.com,2.Elite,Cancelled,4-Sep-24,1,247.19,247.19,27,3. Before 4 weeks,Wednesday,3
RES011294,20-Sep-24,Velora.com,5.Preferred,Cancelled,1-Oct-24,1,219.2,219.2,11,2. Before 2 weeks,Tuesday,2
RES011339,18-Jul-24,Velora.com,3.Premier,Cancelled,10-Oct-24,1,118.18,118.18,84,4. More than 4 weeks,Thursday,4
RES011345,18-Aug-24,Velora.com,2.Elite,Cancelled,7-Oct-24,1,33.78,33.78,50,4. More than 4 weeks,Monday,1
RES011354,29-Sep-24,Velora.com,2.Elite,Cancelled,30-Sep-24,1,147.28,147.28,1,1. Before a week,Monday,1
RES011381,18-Sep-24,Velora.com,5.Preferred,Cancelled,14-Oct-24,1,143.62,143.62,26,3. Before 4 weeks,Monday,1
RES011409,7-Oct-24,Velora.com,6.Select,Cancelled,15-Oct-24,1,112.65,112.65,8,2. Before 2 weeks,Tuesday,2
RES011435,26-Sep-24,Velora.com,3.Premier,Cancelled,1-Oct-24,1,153.6,153.6,5,1. Before a week,Tuesday,2
RES011450,31-Aug-24,Velora.com,3.Premier,Cancelled,24-Sep-24,1,194.8,194.8,24,3. Before 4 weeks,Tuesday,2
RES011497,26-Aug-24,Velora.com,3.Premier,Cancelled,1-Oct-24,1,183.2,183.2,36,4. More than 4 weeks,Tuesday,2
RES011505,15-Jul-24,Velora.com,4.Essential,Cancelled,13-Sep-24,1,253.32,253.32,60,4. More than 4 weeks,Friday,5
RES011519,24-Sep-24,Velora.com,3.Premier,Cancelled,20-Oct-24,1,107.52,107.52,26,3. Before 4 weeks,Sunday,0
RES011578,20-Sep-24,Velora.com,5.Preferred,Cancelled,13-Oct-24,1,122.03,122.03,23,3. Before 4 weeks,Sunday,0
RES011618,21-Sep-24,Velora.com,1.Iconic,Cancelled,19-Oct-24,1,165.62,165.62,28,3. Before 4 weeks,Saturday,6
RES011639,3-Sep-24,Velora.com,3.Premier,Cancelled,7-Sep-24,1,138.18,138.18,4,1. Before a week,Saturday,6
RES011673,30-Sep-24,Velora.com,2.Elite,Cancelled,12-Oct-24,1,177.55,177.55,12,2. Before 2 weeks,Saturday,6
RES011693,17-Feb-24,Velora.com,5.Preferred,Cancelled,12-Sep-24,1,202.41,202.41,208,4. More than 4 weeks,Thursday,4
RES011694,18-Sep-24,Velora.com,6.Select,Cancelled,15-Oct-24,1,191.34,191.34,27,3. Before 4 weeks,Tuesday,2
RES011712,21-Sep-24,Velora.com,3.Premier,Cancelled,28-Sep-24,1,34.25,34.25,7,1. Before a week,Saturday,6
RES011716,30-Jul-24,Velora.com,5.Preferred,Cancelled,4-Sep-24,1,366.7,366.7,36,4. More than 4 weeks,Wednesday,3
RES011724,3-Oct-24,Velora.com,5.Preferred,Cancelled,26-Oct-24,1,108.52,108.52,23,3. Before 4 weeks,Saturday,6
RES011728,15-Jul-24,Velora.com,3.Premier,Cancelled,7-Oct-24,1,112.14,112.14,84,4. More than 4 weeks,Monday,1
RES011730,7-Sep-24,Velora.com,5.Preferred,Cancelled,13-Sep-24,1,146.08,146.08,6,1. Before a week,Friday,5
RES011753,8-Sep-24,Velora.com,3.Premier,Cancelled,27-Oct-24,1,34.25,34.25,49,4. More than 4 weeks,Sunday,0
RES011760,10-Sep-24,Velora.com,5.Preferred,Cancelled,28-Oct-24,1,200.72,200.72,48,4. More than 4 weeks,Monday,1
RES011786,18-Jul-24,Velora.com,3.Premier,Cancelled,5-Oct-24,1,148.78,148.78,79,4. More than 4 weeks,Saturday,6
RES011804,24-Sep-24,Velora.com,3.Premier,Cancelled,30-Sep-24,1,89.04,89.04,6,1. Before a week,Monday,1
RES011818,23-Aug-24,Velora.com,2.Elite,Cancelled,16-Sep-24,1,205.73,205.73,24,3. Before 4 weeks,Monday,1
RES011924,18-Aug-24,Velora.com,2.Elite,Cancelled,6-Oct-24,1,198.96,198.96,49,4. More than 4 weeks,Sunday,0
RES011934,30-Aug-24,Velora.com,4.Essential,Cancelled,27-Sep-24,1,211.02,211.02,28,3. Before 4 weeks,Friday,5
RES011942,22-Sep-24,Velora.com,3.Premier,Cancelled,9-Oct-24,1,165.44,165.44,17,3. Before 4 weeks,Wednesday,3
RES011944,10-May-24,Velora.com,4.Essential,Cancelled,20-Sep-24,1,217.18,217.18,133,4. More than 4 weeks,Friday,5
RES011960,29-Sep-24,Velora.com,3.Premier,Cancelled,21-Oct-24,1,217.04,217.04,22,3. Before 4 weeks,Monday,1
RES011970,14-Oct-24,Velora.com,6.Select,Cancelled,22-Oct-24,1,203.47,203.47,8,2. Before 2 weeks,Tuesday,2
RES012017,17-Sep-24,Velora.com,4.Essential,Cancelled,6-Oct-24,1,172.24,172.24,19,3. Before 4 weeks,Sunday,0
RES012020,3-Sep-24,Velora.com,4.Essential,Cancelled,22-Sep-24,1,158.28,158.28,19,3. Before 4 weeks,Sunday,0
RES012042,21-Mar-24,Velora.com,2.Elite,Cancelled,21-Oct-24,1,259.22,259.22,214,4. More than 4 weeks,Monday,1
RES012051,25-Sep-24,Velora.com,3.Premier,Cancelled,5-Oct-24,1,114.55,114.55,10,2. Before 2 weeks,Saturday,6
RES012062,10-Sep-24,Velora.com,3.Premier,Cancelled,26-Oct-24,1,33.81,33.81,46,4. More than 4 weeks,Saturday,6
RES012092,6-Nov-23,Velora.com,4.Essential,Cancelled,18-Oct-24,1,120.47,120.47,347,4. More than 4 weeks,Friday,5
RES012107,28-Sep-24,Velora.com,2.Elite,Cancelled,9-Oct-24,1,229.76,229.76,11,2. Before 2 weeks,Wednesday,3
RES012112,30-Aug-24,Velora.com,5.Preferred,Cancelled,29-Oct-24,1,132.53,132.53,60,4. More than 4 weeks,Tuesday,2
RES012119,24-Sep-24,Velora.com,4.Essential,Cancelled,8-Oct-24,1,156.86,156.86,14,2. Before 2 weeks,Tuesday,2
RES012156,15-Apr-24,Velora.com,5.Preferred,Cancelled,31-Oct-24,1,180.39,180.39,199,4. More than 4 weeks,Thursday,4
RES012197,29-Jun-24,Velora.com,5.Preferred,Cancelled,20-Sep-24,1,144.56,144.56,83,4. More than 4 weeks,Friday,5
RES012254,6-Sep-24,Velora.com,3.Premier,Cancelled,28-Sep-24,1,148.78,148.78,22,3. Before 4 weeks,Saturday,6
RES012261,24-Oct-24,Velora.com,5.Preferred,Cancelled,30-Oct-24,1,120.58,120.58,6,1. Before a week,Wednesday,3
RES012272,29-Sep-24,Velora.com,3.Premier,Cancelled,10-Oct-24,1,164.85,164.85,11,2. Before 2 weeks,Thursday,4
RES012282,4-Aug-24,Velora.com,5.Preferred,Cancelled,25-Sep-24,1,175.52,175.52,52,4. More than 4 weeks,Wednesday,3
RES012300,29-Jul-24,Velora.com,2.Elite,Cancelled,9-Sep-24,1,180.71,180.71,42,4. More than 4 weeks,Monday,1
RES012305,24-Jan-24,Velora.com,2.Elite,Cancelled,25-Oct-24,1,33.81,33.81,275,4. More than 4 weeks,Friday,5
RES012316,26-Sep-24,Velora.com,3.Premier,Cancelled,15-Oct-24,1,184.32,184.32,19,3. Before 4 weeks,Tuesday,2
RES012346,22-Sep-24,Velora.com,3.Premier,Cancelled,19-Oct-24,1,113.33,113.33,27,3. Before 4 weeks,Saturday,6
RES012385,28-Aug-24,Velora.com,5.Preferred,Cancelled,26-Sep-24,1,214.18,214.18,29,4. More than 4 weeks,Thursday,4
RES012499,25-Aug-24,Velora.com,3.Premier,Cancelled,16-Oct-24,1,33.99,33.99,52,4. More than 4 weeks,Wednesday,3
RES012507,2-Sep-24,Velora.com,5.Preferred,Cancelled,11-Sep-24,1,149.39,149.39,9,2. Before 2 weeks,Wednesday,3
RES012545,14-Aug-24,Velora.com,5.Preferred,Cancelled,21-Oct-24,1,209.94,209.94,68,4. More than 4 weeks,Monday,1
RES012574,17-Sep-24,Velora.com,5.Preferred,Cancelled,16-Oct-24,1,189.07,189.07,29,4. More than 4 weeks,Wednesday,3
RES012609,3-Oct-24,Velora.com,2.Elite,Cancelled,6-Oct-24,1,100.35,100.35,3,1. Before a week,Sunday,0
RES012618,30-Aug-24,Velora.com,3.Premier,Cancelled,11-Sep-24,1,206.79,206.79,12,2. Before 2 weeks,Wednesday,3
RES012651,5-Jul-24,Velora.com,1.Iconic,Cancelled,6-Sep-24,1,260.39,260.39,63,4. More than 4 weeks,Friday,5
RES012699,22-Sep-24,Velora.com,4.Essential,Cancelled,10-Oct-24,1,147.59,147.59,18,3. Before 4 weeks,Thursday,4
RES012710,2-Oct-24,Velora.com,4.Essential,Cancelled,19-Oct-24,1,151.14,151.14,17,3. Before 4 weeks,Saturday,6
RES012717,29-Sep-24,Velora.com,1.Iconic,Cancelled,3-Oct-24,1,163.6,163.6,4,1. Before a week,Thursday,4
RES012751,11-Jul-24,Velora.com,2.Elite,Cancelled,10-Oct-24,1,174.09,174.09,91,4. More than 4 weeks,Thursday,4
RES012769,29-Sep-24,Velora.com,1.Iconic,Cancelled,1-Oct-24,1,193.96,193.96,2,1. Before a week,Tuesday,2
RES012772,23-Nov-23,Velora.com,4.Essential,Cancelled,18-Oct-24,1,193.97,193.97,330,4. More than 4 weeks,Friday,5
RES012773,8-Oct-24,Velora.com,3.Premier,Cancelled,16-Oct-24,1,178.18,178.18,8,2. Before 2 weeks,Wednesday,3
RES012790,1-Sep-24,Velora.com,6.Select,Cancelled,26-Sep-24,1,33.99,33.99,25,3. Before 4 weeks,Thursday,4
RES012802,9-Oct-24,Velora.com,2.Elite,Cancelled,27-Oct-24,1,188.66,188.66,18,3. Before 4 weeks,Sunday,0
RES012846,14-Sep-24,Velora.com,5.Preferred,Cancelled,25-Sep-24,1,33.78,33.78,11,2. Before 2 weeks,Wednesday,3
RES012895,19-Sep-24,Velora.com,1.Iconic,Cancelled,7-Oct-24,1,231.63,231.63,18,3. Before 4 weeks,Monday,1
RES012901,4-Oct-24,Velora.com,6.Select,Cancelled,10-Oct-24,1,122.13,122.13,6,1. Before a week,Thursday,4
RES012904,6-Sep-24,Velora.com,5.Preferred,Cancelled,14-Sep-24,1,33.81,33.81,8,2. Before 2 weeks,Saturday,6
RES012956,21-Sep-24,Velora.com,5.Preferred,Cancelled,28-Sep-24,1,103.01,103.01,7,1. Before a week,Saturday,6
RES013095,17-Sep-24,Velora.com,4.Essential,Cancelled,4-Oct-24,1,144.56,144.56,17,3. Before 4 weeks,Friday,5
RES013109,21-Aug-24,Velora.com,6.Select,Cancelled,10-Oct-24,1,118.18,118.18,50,4. More than 4 weeks,Thursday,4
RES013178,28-Aug-24,Velora.com,5.Preferred,Cancelled,7-Sep-24,1,140.24,140.24,10,2. Before 2 weeks,Saturday,6
RES013180,29-Apr-24,Velora.com,6.Select,Cancelled,26-Sep-24,1,184.05,184.05,150,4. More than 4 weeks,Thursday,4
RES013212,12-Oct-24,Velora.com,3.Premier,Cancelled,27-Oct-24,1,135.78,135.78,15,3. Before 4 weeks,Sunday,0
RES013274,11-Sep-24,Velora.com,4.Essential,Cancelled,30-Oct-24,1,153.49,153.49,49,4. More than 4 weeks,Wednesday,3
RES013304,16-Aug-24,Velora.com,5.Preferred,Cancelled,21-Sep-24,1,198.53,198.53,36,4. More than 4 weeks,Saturday,6
RES013331,14-Aug-24,Velora.com,5.Preferred,Cancelled,8-Sep-24,1,125.99,125.99,25,3. Before 4 weeks,Sunday,0
RES013333,23-May-24,Velora.com,5.Preferred,Cancelled,10-Oct-24,1,34.25,34.25,140,4. More than 4 weeks,Thursday,4
RES013354,26-Sep-24,Velora.com,5.Preferred,Cancelled,1-Oct-24,1,123.97,123.97,5,1. Before a week,Tuesday,2
RES013418,7-Sep-24,Velora.com,3.Premier,Cancelled,21-Sep-24,1,158.86,158.86,14,2. Before 2 weeks,Saturday,6
RES013444,19-Sep-24,Velora.com,3.Premier,Cancelled,19-Sep-24,1,227.41,227.41,0,1. Before a week,Thursday,4
RES013468,29-Sep-24,Velora.com,4.Essential,Cancelled,4-Oct-24,1,144.56,144.56,5,1. Before a week,Friday,5
RES013492,7-Oct-24,Velora.com,4.Essential,Cancelled,24-Oct-24,1,175.15,175.15,17,3. Before 4 weeks,Thursday,4
RES013562,2-Sep-24,Velora.com,6.Select,Cancelled,19-Sep-24,1,239.37,239.37,17,3. Before 4 weeks,Thursday,4
RES013575,15-Aug-24,Velora.com,3.Premier,Cancelled,22-Oct-24,1,151.8,151.8,68,4. More than 4 weeks,Tuesday,2
RES013577,15-Sep-24,Velora.com,5.Preferred,Cancelled,4-Oct-24,1,145.66,145.66,19,3. Before 4 weeks,Friday,5
RES013594,9-Sep-24,Velora.com,1.Iconic,Cancelled,12-Sep-24,1,168.45,168.45,3,1. Before a week,Thursday,4
RES013600,25-Sep-24,Velora.com,2.Elite,Cancelled,2-Oct-24,1,224.52,224.52,7,1. Before a week,Wednesday,3
RES013624,2-Oct-24,Velora.com,5.Preferred,Cancelled,9-Oct-24,1,33.78,33.78,7,1. Before a week,Wednesday,3
RES013647,24-Sep-24,Velora.com,1.Iconic,Cancelled,2-Oct-24,1,178.27,178.27,8,2. Before 2 weeks,Wednesday,3
RES013651,25-Apr-24,Velora.com,3.Premier,Cancelled,30-Sep-24,1,168.67,168.67,158,4. More than 4 weeks,Monday,1
RES013662,15-Oct-24,Velora.com,5.Preferred,Cancelled,30-Oct-24,1,135.78,135.78,15,3. Before 4 weeks,Wednesday,3
RES013694,30-Sep-24,Velora.com,4.Essential,Cancelled,9-Oct-24,1,230.43,230.43,9,2. Before 2 weeks,Wednesday,3
RES013766,30-Sep-24,Velora.com,3.Premier,Cancelled,13-Oct-24,1,196,196,13,2. Before 2 weeks,Sunday,0
RES013771,1-Sep-24,Velora.com,3.Premier,Cancelled,31-Oct-24,1,134.64,134.64,60,4. More than 4 weeks,Thursday,4
RES013774,21-Aug-24,Velora.com,5.Preferred,Cancelled,23-Oct-24,1,33.78,33.78,63,4. More than 4 weeks,Wednesday,3
RES013828,18-Sep-24,Velora.com,6.Select,Cancelled,21-Sep-24,1,131.71,131.71,3,1. Before a week,Saturday,6
RES013833,26-Aug-24,Velora.com,3.Premier,Cancelled,19-Sep-24,1,33.99,33.99,24,3. Before 4 weeks,Thursday,4
RES013854,1-Oct-24,Velora.com,1.Iconic,Cancelled,6-Oct-24,1,241.54,241.54,5,1. Before a week,Sunday,0
RES013873,10-Oct-24,Velora.com,2.Elite,Cancelled,20-Oct-24,1,120.98,120.98,10,2. Before 2 weeks,Sunday,0
RES013900,17-Sep-24,Velora.com,6.Select,Cancelled,1-Nov-24,1,33.78,33.78,45,4. More than 4 weeks,Friday,5
RES013925,23-Aug-24,Velora.com,6.Select,Cancelled,11-Sep-24,1,200.45,200.45,19,3. Before 4 weeks,Wednesday,3
RES013947,7-Aug-24,Velora.com,6.Select,Cancelled,7-Sep-24,1,120.18,120.18,31,4. More than 4 weeks,Saturday,6
RES013957,2-Aug-24,Velora.com,3.Premier,Cancelled,4-Oct-24,1,125.99,125.99,63,4. More than 4 weeks,Friday,5
RES013962,13-Oct-24,Velora.com,1.Iconic,Cancelled,14-Oct-24,1,112.85,112.85,1,1. Before a week,Monday,1
RES013993,19-Sep-24,Velora.com,1.Iconic,Cancelled,21-Sep-24,1,148.48,148.48,2,1. Before a week,Saturday,6
RES014062,29-Sep-24,Velora.com,3.Premier,Cancelled,24-Oct-24,1,34.25,34.25,25,3. Before 4 weeks,Thursday,4
RES014131,25-Sep-24,Velora.com,3.Premier,Cancelled,1-Oct-24,1,135.43,135.43,6,1. Before a week,Tuesday,2
RES014137,13-Oct-24,Velora.com,3.Premier,Cancelled,19-Oct-24,1,33.81,33.81,6,1. Before a week,Saturday,6
RES014184,15-Oct-24,Velora.com,4.Essential,Cancelled,18-Oct-24,1,46.06,46.06,3,1. Before a week,Friday,5
RES014208,10-Sep-24,Velora.com,4.Essential,Cancelled,1-Oct-24,1,253.49,253.49,21,3. Before 4 weeks,Tuesday,2
RES014259,21-Oct-24,Velora.com,6.Select,Cancelled,26-Oct-24,1,163.1,163.1,5,1. Before a week,Saturday,6
RES014271,3-Sep-24,Velora.com,2.Elite,Cancelled,6-Sep-24,1,165.62,165.62,3,1. Before a week,Friday,5
RES014335,31-Jul-24,Velora.com,5.Preferred,Cancelled,5-Sep-24,1,384.74,384.74,36,4. More than 4 weeks,Thursday,4
RES014364,6-Sep-24,Velora.com,4.Essential,Cancelled,1-Oct-24,1,229.7,229.7,25,3. Before 4 weeks,Tuesday,2
